filename	text
7-7061-39.wav	ว่ามันมีการโอนต่อไปยังบัญชีของเซียนพระคนดังในจังหวัดนครสวรรค์
7-7062-179.wav	ในภารกิจช่วยเหลือน้องที่ติดอยู่ในถ้ำหลวงขุนน้ำนางนอนค่ะ
7-7062-189.wav	ซึ่งเป็นพื้นที่ติดกับถ้ำหลวงขุนน้ำนางนอน
7-7062-74.wav	ก็อยู่ที่จังหวัดเชียงรายกันเลยละนะ
7-7065-44.wav	บ้านเลขที่51หมู่4อำเภอสารภีจังหวัดเชียงใหม่ครับ
7-7066-62.wav	มาทำร้ายในเส้นทางที่เดินทางเป็นประจำ
7-7069-9.wav	ก็อย่างช่วงปีใหม่ที่จะถึงนี้นะคะก็จะกลับบ้านที่จังหวัดบึงกาฬค่ะ
7-7073-13.wav	ชาวสวนอำเภอบ้านแพ้วจังหวัดสมุทรสาครนี่เองค่ะ
7-7074-61.wav	จะเดินทางมาเป็นประธานในการประชุม
7-7075-39.wav	อำเภอวังโป่งจังหวัดเพชรบูรณ์
7-7077-15.wav	ลงพื้นที่ภาคอีสานครั้งแรกที่จังหวัดนครราชสีมานะครับ
7-7077-33.wav	ก็เลยเดินทางมาที่โคราชนี่นะครับ
7-7077-45.wav	ส่วนการเดินคารวะแผ่นดินเป็นวันที่6ของนายสุเทพเทือกสุบรรณ
7-7077-58.wav	ที่เคยชูป้ายใส่นายอภิษฎเวชาชีวอภิสิทธิ์เวชชาชีวะหัวหน้าพรรคประชาธิปัตย์
7-7077-61.wav	ส่วนเรื่องของการเดินสายคารวะแผ่นดินของนายสุเทพเทือกสุบรรณนะครับ
7-7077-64.wav	ฟังเสียงว่ารองนายกรัฐมนตรีตอบประเด็นนี้ว่าอย่างไรนะครับ
7-7078-5.wav	ที่จังหวัดบุรีรัมย์บอกว่าเดี๋ยวจะขอเป็นคนจ่ายเงินทั้งหมด
7-7087-19.wav	คดีนี้ตำรวจภูธรจังหวัดสมุทรปราการ
7-7087-33.wav	ได้ในขณะนั่งดื่มเบียร์ที่ร้านชำริมแม่น้ำโขงจังหวัดมุกดาหาร
7-7087-38.wav	สังเกตเห็นนางมะลิสวมสร้อยคอทองคำหนัก50สตางค์
7-7087-45.wav	แต่เป็นจังหวะที่นางมะลิมาเข้าห้องน้ำพอดี
7-7087-58.wav	ก่อนส่งตัวเข้าเรือนจำจังหวัดสมุทรปราการ
7-7088-1.wav	ใครชอบทานเครปยกมือขึ้นนี่เลยนี่ต้องไปทานร้านนี้ที่จังหวัดโอ๊ยผมรู้แล้ว
7-7088-21.wav	ประมาณนั้นที่จังหวัดพะเยานะฮะค่ะ
7-7088-4.wav	พาไปเลยนะครับลองชิมร้านนี้ที่จังหวัดพะเยาเขาบอกว่าขายอยู่แถวริมชายกว๊านในตัวเมืองพะเยา
7-7088-6.wav	ที่จังหวัดพะเยาแห่งนี้เพราะว่าป้ามะลิเขาเนี่ยนะมีสูตรเด็ดเฉพาะของครอบครัวเป็นคนในตระกูลที่ถ่ายทอดสืบต่อกันมา
7-7091-0.wav	คุณผู้ชมคะเดี๋ยวจะพามาดูเหตุการณ์ที่เกิดขึ้นในจังหวัดพะเยา
7-7093-1.wav	เริ่มต้นช่วงนี้ไปดูเหตุสะเทือนขวัญที่เกิดขึ้นกับครอบครัวหนึ่งที่จังหวัดตรังค่ะ
7-7093-31.wav	ผู้จัดการแบงก์แห่งหนึ่งในจังหวัดตรังนะฮะก่อนที่จะมีคน
